code,desc
9101,"Wrist-watches, pocket-watches and other watches, incl. stop-watches, with case of precious metal or of metal clad with precious metal (excl. with backs made of steel)"
9102,"Wrist-watches, pocket-watches and other watches, incl. stop-watches (excl. of precious metal or of metal clad with precious metal)"
9103,"Clocks with watch movements (excl. wrist-watches, pocket-watches and other watches of heading 9101 or 9102, and instrument panel clocks and the like of heading 9104)"
9104,"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, vessels and other vehicles"
9105,"Clocks (excl. wrist-watches, pocket-watches and other watches of heading 9101 or 9102, clocks with watch movements of heading 9103, and instrument panel clocks and the like of heading 9104)"
9106,"Time of day recording apparatus and apparatus for measuring, recording or otherwise indicating intervals of time, with clock or watch movement or with synchronous motor, e.g. time-registers and time recorders (excl. clocks of heading 9101 to 9105)"
9107,Time switches with clock or watch movement or with synchronous motor
9108,"Watch movements, complete and assembled"
9109,"Clock movements, complete and assembled (excl. watch movements)"
9110,"Complete, unassembled or partly assembled watch or clock movements or movement sets; incomplete watch or clock movements, assembled; rough watch or clock movements"
9111,"Cases for wrist-watches, pocket-watches and other watches, incl. stop-watches, of heading 9101 or 9102, and parts thereof, n.e.s."
9112,"Clock and watch cases and parts thereof, n.e.s. (excl. for wrist-watches, pocket-watches and other watches of heading 9101 or 9102)"
9113,"Watch straps, watch bands and watch bracelets, and parts thereof, n.e.s."
9114,"Clock or watch parts, n.e.s."
9201,"Pianos, incl. automatic; harpsichords and other keyboard stringed instruments"
9202,"String musical instruments, e.g. guitars, violins, and harps (excl. with keyboard)"
9205,"Wind musical instruments ""e.g. clarinets, trumpets, bagpipes, keyboard pipe organs, harmoniums and similar keyboard instruments with free metal reeds, accordions and similar instruments, mouth organs"""
9206,"Percussion musical instruments, e.g. drums, xylophones, cymbals, castanets, maracas"
9207,"Musical instruments, the sound of which is produced, or must be amplified, electrically, e.g. organs, guitars, accordions"
9208,"Musical boxes, fairground organs, mechanical street organs, mechanical singing birds, musical saws and other musical instruments not falling within any other heading in chapter 92; decoy calls of all kinds; whistles, call horns and other mouth-blown sound signalling instruments"
9209,"Parts and accessories for musical instruments, e.g. mechanisms for musical boxes, cards, discs and rolls for mechanical instruments, n.e.s; metronomes, tuning forks and pitch pipes of all kinds"
9301,"Military weapons, incl. sub-machine guns (excl. revolvers and pistols of heading 9302 and cutting and thrusting weapons of heading 9307)"
9302,Revolvers and pistols (excl. those of heading 9303 or 9304 and sub-machine guns for military purposes)
9303,"Firearms and similar devices which operate by the firing of an explosive charge, e.g. sporting shotguns and rifles, muzzle-loading firearms, Very pistols and other devices designed to project signal flares only, pistols and revolvers for firing blank ammunition, captive-bolt humane killers and line-throw"
9304,"Spring, air or gas guns and pistols, truncheons and other non-firearms (excl. swords, cutlasses, bayonettes and similar arms of heading 9307)"
9305,"Parts and accessories for weapons and the like of heading 9301 to 9304, n.e.s."
9306,"Bombs, grenades, torpedos, mines, missiles, cartridges and other ammunition and projectiles and parts thereof, incl. buckshot, shot and cartridge wads, n.e.s."
9307,"Swords, cutlasses, bayonets, lances and similar arms and parts thereof, and scabbards and sheaths therefor (excl. of precious metal or of metal clad with precious metal, blunt weapons for fencing, hunting knives and daggers, camping knives and other knives of heading 8211, sword belts and the like of lea"
9401,"Seats, whether or not convertible into beds, and parts thereof, n.e.s. (excl. medical, surgical, dental or veterinary of heading 9402)"
9402,"Medical, surgical, dental or veterinary furniture, e.g. operating tables, examination tables, hospital beds with mechanical fittings and dentists' chairs; barbers' chairs and similar chairs having rotating as well as both reclining and elevating movement; parts thereof"
9403,"Furniture and parts thereof, n.e.s. (excl. seats and medical, surgical, dental or veterinary furniture)"
9404,"Mattress supports (excl. spring interiors for seats); articles of bedding and similar furnishing, e.g. mattresses, quilts, eiderdowns, cushions, pouffes and pillows, fitted with springs or stuffed or internally filled with any material or of cellular rubber or plastics, whether or not covered (excl. pneu"
9405,"Lamps and lighting fittings, incl. searchlights and spotlights, and parts thereof, n.e.s; illuminated signs, illuminated nameplates and the like having a permanently fixed light source, and parts thereof, n.e.s."
9406,"Prefabricated buildings, whether or not complete or already assembled"
9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size ""scale"" recreational models, working or not; puzzles of all kinds"
9504,"Video game consoles and machines, articles for funfair, table or parlour games, incl. pintables, billiards, special tables for casino games and automatic bowling alley equipment"
9505,"Festival, carnival or other entertainment articles, incl. conjuring tricks and novelty jokes, n.e.s."
9506,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports, incl. table-tennis, or outdoor games, not specified or included in this chapter or elsewhere; swimming pools and paddling pools."
9507,"Fishing rods, fish-hooks and other line fishing tackle n.e.s; fish landing nets, butterfly nets and similar nets; decoys and similar hunting or shooting requisites (excl. those of heading 9208 and 9705)"
9508,"Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses and travelling menageries; travelling theatres (excl. booths, incl. the goods on sale, goods for distribution as prizes, gaming machines accepting coins or tokens, and tractors and other transport vehicles, incl."
9601,"Worked ivory, bone, tortoiseshell, horn, antlers, coral, mother-of-pearl and other animal carving material, and articles of these material, incl. articles obtained by moulding, n.e.s."
